Unified_Screen_ID,Legacy_Screen_ID,Module,Group,Arabic_Name,English_Name,Application,Priority,Purpose,Tabs_Areas,Key_Fields,Grid_Columns,Actions,Workflow,Permissions,Related_Tables,Benchmark_Refs,P1_W3_Screen_ID,P1_W3_Contract_Status,Disposition,Decision_Required,Notes
U-SCR-170,FIN-006,FIN,التحصيل والتسويات التشغيلية,تسوية السائق,Driver Settlement,ويب الإدارة (Admin Web),P1,مطابقة المشاوير/التوصيلات/الرحلات/الوقود/البدلات والتوريد.,الملخص (Summary) | الرحلات/المهام (Trips & Tasks) | العمولات والمستحقات (Commissions & Earnings) | التحصيل والعهدة (Collections & Custody) | الوقود/البدلات (Fuel & Allowances) | الفروقات (Variances) | المحاسبة (Accounting) | الاعتماد (Approval) | التدقيق (Audit),السائق (Driver) | فترة التسوية (Settlement Period) | الرحلات (Trips) | إجمالي المستحقات (Gross Earnings) | التحصيل بعهدة السائق (Driver Custody) | التوريدات (Handovers) | الوقود/البدلات (Fuel/Allowances) | الخصومات (Deductions) | صافي المستحق (Net Due) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-006.View | FIN-006.Act,DriverSettlements | DriverSettlementLines | CommissionAccruals | DriverCustodies | CashCollections | Payments | FreightTrips,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-171,FIN-007,FIN,التحصيل والتسويات التشغيلية,تسوية المركبة/الرحلة,Vehicle / Trip Settlement,ويب الإدارة (Admin Web),P1,تكاليف وإيرادات الرحلة والمركبة.,الملخص (Summary) | إيرادات الرحلة (Trip Revenue) | تكاليف الرحلة (Trip Costs) | مستحق السائق (Driver Earnings) | مستحق المركبة/الناقل (Vehicle/Carrier Earnings) | المكتب والمندوب (Office & Representative) | وقود/طرق/مصروفات (Fuel/Tolls/Expenses) | الفروقات (Variances) | المحاسبة (Accounting) | الاعتماد (Approval) | التدقيق (Audit),الرحلة (Freight Trip) | المانيفست (Manifest) | إجمالي الإيراد المخصص للرحلة (Allocated Trip Revenue) | الوزن المنقول (Moved Weight) | المسافة (Distance) | مستحق السائق (Driver Earnings) | مستحق المركبة/الناقل (Vehicle/Carrier Earnings) | عمولات المكتب والمندوب (Office/Representative Commissions) | التكاليف الأخرى (Other Costs) | صافي نتيجة الرحلة (Trip Net Result) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-007.View | FIN-007.Act,TripSettlements | TripSettlementLines | CommissionAccruals | FreightTrips | FreightManifests | FreightManifestItems,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-172,FIN-008,FIN,التحصيل والتسويات التشغيلية,تسوية الوكيل,Agent Settlement,ويب الإدارة (Admin Web),P1,مبيعات التذاكر/العمولات/الإيداعات للوكلاء.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-008.View | FIN-008.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-173,FIN-009,FIN,التحصيل والتسويات التشغيلية,تسوية وردية التذاكر,Ticket Shift Settlement,ويب الإدارة (Admin Web),P1,إغلاق وردية الكاشير ومطابقة الفروقات.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-009.View | FIN-009.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-174,FIN-010,FIN,التحصيل والتسويات التشغيلية,فواتير عملاء الأعمال,Business Customer Invoices,ويب الإدارة (Admin Web),P1,فوترة مجمعة للخدمات والتذاكر.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-010.View | FIN-010.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-175,FIN-011,FIN,التحصيل والتسويات التشغيلية,مدفوعات الناقلين,Carrier Payables,ويب الإدارة (Admin Web),P1,مستحقات الناقل الخارجي.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-011.View | FIN-011.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-176,FIN-012,FIN,التحصيل والتسويات التشغيلية,تخصيص المدفوعات للخدمات,Payment Allocation,ويب الإدارة (Admin Web),P1,تخصيص دفعة إلى طلب/بوليصة/تذكرة/فاتورة.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-012.View | FIN-012.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-177,FIN-013,FIN,التحصيل والتسويات التشغيلية,استرداد التذاكر والخدمات,Refunds,ويب الإدارة (Admin Web),P1,إدارة رد الأموال ورسوم الإلغاء.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-013.View | FIN-013.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-178,FIN-014,FIN,التحصيل والتسويات التشغيلية,مركز الفروقات المالية,Financial Exceptions,ويب الإدارة (Admin Web),P1,فروقات نقدية وتسويات معلقة وأخطاء دفع.,الملخص (Summary) | المعاملات (Transactions) | المدفوعات (Payments) | المستندات (Documents) | الفروقات (Variances) | التدقيق (Audit),رقم المستند (Document No) | الطرف (Party) | السائق/الوكيل (Driver/Agent) | الفرع (Branch) | العملة (Currency) | المبلغ (Amount) | المودع (Deposited) | الفرق (Variance) | الحالة (Status),المرجع (Reference) | النوع (Type) | المبلغ (Amount) | طريقة الدفع (Payment Method) | الحالة (Status),إنشاء (Create) | حساب (Calculate) | إعادة حساب (Recalculate) | اعتماد (Approve) | توريد (Deposit) | دفع (Pay) | إلغاء/عكس (Cancel/Reverse),Open → Calculated → In Review → Approved → Paid/Deposited → Settled,FIN-014.View | FIN-014.Act,Payments | PaymentAllocations | CashCollections | DriverCustodies | DriverSettlements | AgentSettlements | Refunds,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-179,FIN-015,FIN,التحصيل والتسويات التشغيلية,قواعد العمولات,Commission Rules,ويب الإدارة (Admin Web),P1,تعريف قواعد العمولات حسب الخدمة والحدث والمستفيد وطريقة وأساس الحساب.,القاعدة (Rule) | النطاق (Scope) | المستفيد (Beneficiary) | طريقة الحساب (Method) | أساس الحساب (Calculation Base) | حدث الاستحقاق (Trigger Event) | السريان (Effective Dates) | الموافقات (Approval) | التدقيق (Audit),رمز القاعدة (Rule Code) | الخدمة/نوع النقل (Service / Transport Type) | المستفيد (Beneficiary Type) | طريقة الحساب (Calculation Method) | أساس الحساب (Calculation Base) | النسبة (Percentage Rate) | المبلغ الثابت (Fixed Amount) | سعر الوحدة (Unit Rate) | العملة (Currency) | حدث الاستحقاق (Trigger Event) | من تاريخ (Effective From) | إلى تاريخ (Effective To) | الحالة (Status),القاعدة (Rule) | المستفيد (Beneficiary) | الطريقة (Method) | الأساس (Base) | القيمة (Rate/Amount) | الحدث (Trigger) | السريان (Effective) | الحالة (Status),جديد (New) | حفظ (Save) | نسخ قاعدة (Clone) | اختبار احتساب (Test Calculation) | تفعيل/تعطيل (Enable/Disable) | طلب اعتماد (Request Approval) | اعتماد (Approve),Draft → Validate → Approval when required → Active → Superseded/Disabled؛ لا تعاد كتابة النتائج التاريخية عند تغير القاعدة.,FIN-015.View | FIN-015.Act,CommissionRules | CommissionRuleScopes | ApprovalActions | AuditLogs,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-180,FIN-016,FIN,التحصيل والتسويات التشغيلية,احتساب عمولات الرحلة,Trip Commission Calculation,ويب الإدارة (Admin Web),P1,احتساب مستحقات الرحلة من المانيفست/الكشف الفعلي مع توزيعها حسب السائق والمركبة والمكتب والمندوب.,الرحلة والمانيفست (Trip & Manifest) | الإيراد/الأساس (Revenue & Basis) | المستفيدون (Beneficiaries) | نتائج الاحتساب (Calculation Results) | الفروقات/التعديلات (Adjustments) | Snapshot (Historical Snapshot) | التدقيق (Audit),الرحلة (Trip) | المانيفست (Manifest) | البوليصة/الصنف (Waybill/Item) | الإيراد المخصص (Allocated Revenue) | الوزن (Weight) | المسافة (Distance) | القطع (Pieces) | المستفيد (Beneficiary) | القاعدة (Commission Rule) | المبلغ المحتسب (Calculated Amount) | الحالة (Status),البوليصة/الصنف (Waybill/Item) | المستفيد (Beneficiary) | طريقة الحساب (Method) | الأساس (Base Value) | النسبة/السعر (Rate) | المبلغ (Amount) | الحالة (Status),احتساب (Calculate) | إعادة احتساب قبل الاعتماد (Recalculate Before Approval) | إضافة تعديل (Add Adjustment) | مراجعة (Review) | طلب اعتماد (Request Approval),Completed/eligible trip work → Calculate from manifest/actual allocation → Review/Adjust → Approval → Freeze Snapshot → Feed settlements.,FIN-016.View | FIN-016.Act,CommissionAccruals | CommissionRules | TripSettlements | FreightTrips | FreightManifests | FreightManifestItems | ShipmentSplits,"R13,R14,R15",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
